No,CC,GN,NS,BU,FA,LD,BZ,FC,FP,RP,PP,KA,SC,TS,NV,MA,LB,AF,HU,Price,Choice
18327,0,0,3,1,2,0,1,0,0,2,0,1,3,2,0,0,1,0,0,4,0
18328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18329,3,2,0,0,0,3,0,2,0,0,3,0,4,2,0,4,0,2,0,2,0
18330,2,2,0,0,0,2,0,1,0,0,1,0,2,2,0,2,0,3,0,6,1
18331,3,1,0,0,0,3,0,2,0,0,3,0,1,1,0,1,0,1,0,7,0
18332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18333,0,0,0,0,2,2,2,2,0,0,2,0,0,2,3,0,4,0,1,1,1
18334,0,0,0,0,1,1,3,2,0,0,1,0,0,1,1,0,3,0,2,10,0
18335,0,0,0,0,2,3,1,1,0,0,3,0,0,3,3,0,4,0,1,9,0
18336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18337,1,0,3,6,0,0,0,0,1,2,0,0,4,0,3,0,0,1,2,3,0
18338,1,0,1,4,0,0,0,0,4,1,0,0,3,0,2,0,0,1,2,9,1
18339,3,0,4,6,0,0,0,0,3,2,0,0,1,0,3,0,0,2,2,4,0
18340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18341,0,1,3,0,0,0,3,1,2,0,0,2,0,1,1,4,0,0,0,9,1
18342,0,2,1,0,0,0,2,2,2,0,0,1,0,3,3,1,0,0,0,11,0
18343,0,2,1,0,0,0,1,2,2,0,0,1,0,3,2,2,0,0,0,11,0
18344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18345,1,1,0,6,1,2,0,0,0,0,0,2,0,0,0,2,4,3,0,9,0
18346,3,2,0,4,1,1,0,0,0,0,0,2,0,0,0,1,2,3,0,1,0
18347,2,1,0,3,1,2,0,0,0,0,0,2,0,0,0,2,4,2,0,6,1
18348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18349,1,0,0,0,0,0,1,0,0,1,2,1,2,3,0,4,0,0,2,5,0
18350,1,0,0,0,0,0,3,0,0,1,3,2,4,2,0,1,0,0,1,7,0
18351,1,0,0,0,0,0,2,0,0,1,2,2,4,1,0,2,0,0,2,6,1
18352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18353,0,2,0,6,1,2,0,1,4,1,3,0,0,0,1,0,0,0,0,2,0
18354,0,2,0,1,2,3,0,2,1,1,3,0,0,0,1,0,0,0,0,8,0
18355,0,1,0,2,1,2,0,2,3,1,2,0,0,0,3,0,0,0,0,9,1
18356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18357,0,1,3,0,0,0,0,2,0,2,0,0,4,0,0,1,4,2,1,4,0
18358,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,1,3,2,2,12,1
18359,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,2,4,3,2,3,0
18360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18361,0,0,5,0,1,2,2,0,2,0,2,2,2,0,0,0,0,2,0,3,1
18362,0,0,1,0,1,2,1,0,4,0,2,2,4,0,0,0,0,1,0,9,0
18363,0,0,5,0,2,2,1,0,2,0,2,2,2,0,0,0,0,3,0,10,0
18364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18365,1,0,4,5,0,0,0,0,2,0,0,0,4,3,1,0,2,0,2,8,0
18366,3,0,3,4,0,0,0,0,4,0,0,0,3,3,3,0,3,0,2,5,0
18367,2,0,3,5,0,0,0,0,3,0,0,0,3,1,1,0,1,0,2,2,1
18368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18369,2,2,0,0,2,0,3,0,0,1,0,0,0,1,3,0,0,2,2,5,0
18370,3,2,0,0,2,0,2,0,0,2,0,0,0,2,1,0,0,1,1,9,0
18371,3,2,0,0,1,0,2,0,0,1,0,0,0,2,3,0,0,1,2,7,1
18372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18373,1,0,0,2,0,3,0,1,0,0,3,2,0,0,0,1,1,0,2,3,0
18374,1,0,0,4,0,1,0,1,0,0,1,2,0,0,0,1,2,0,1,6,1
18375,1,0,0,2,0,2,0,2,0,0,1,1,0,0,0,3,3,0,2,11,0
18376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18377,0,0,4,1,1,1,0,0,0,2,0,0,2,2,3,4,0,0,0,2,1
18378,0,0,5,5,2,3,0,0,0,1,0,0,3,2,1,3,0,0,0,6,0
18379,0,0,5,2,2,2,0,0,0,2,0,0,4,1,3,3,0,0,0,12,0
18380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18381,0,1,0,0,0,0,1,1,4,0,2,2,0,0,1,0,1,2,0,5,0
18382,0,2,0,0,0,0,2,2,2,0,3,2,0,0,1,0,2,2,0,11,1
18383,0,1,0,0,0,0,2,1,4,0,2,2,0,0,1,0,1,1,0,7,0
18384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18385,1,1,2,0,0,1,0,0,4,1,1,0,0,3,0,0,2,0,0,8,1
18386,1,2,2,0,0,2,0,0,1,2,3,0,0,3,0,0,2,0,0,3,0
18387,2,2,3,0,0,1,0,0,4,1,3,0,0,1,0,0,3,0,0,2,0
18388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18389,0,0,0,4,2,0,1,1,0,0,0,2,3,0,0,1,0,2,2,9,1
18390,0,0,0,2,2,0,1,1,0,0,0,1,1,0,0,4,0,1,1,3,0
18391,0,0,0,2,1,0,2,1,0,0,0,2,4,0,0,4,0,2,1,4,0
18392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18393,3,0,0,0,2,2,2,2,0,0,1,1,0,1,0,0,1,0,0,1,0
18394,1,0,0,0,2,3,3,1,0,0,1,2,0,1,0,0,2,0,0,7,0
18395,2,0,0,0,1,1,1,1,0,0,1,2,0,1,0,0,3,0,0,8,1
18396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18397,0,2,3,4,0,0,0,0,3,1,0,0,0,0,2,4,0,3,2,1,0
18398,0,1,4,3,0,0,0,0,4,1,0,0,0,0,2,4,0,1,2,6,1
18399,0,1,2,2,0,0,0,0,2,2,0,0,0,0,3,4,0,3,2,3,0
18400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18401,0,2,0,5,0,3,0,0,0,0,2,0,1,2,3,0,2,2,0,6,0
18402,0,1,0,5,0,2,0,0,0,0,3,0,2,1,1,0,4,1,0,10,1
18403,0,2,0,3,0,1,0,0,0,0,1,0,3,1,3,0,4,3,0,6,0
18404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18405,3,0,4,0,0,0,3,1,4,1,0,1,4,0,0,0,0,0,2,8,0
18406,2,0,1,0,0,0,1,2,1,1,0,2,1,0,0,0,0,0,2,7,0
18407,3,0,5,0,0,0,2,1,2,2,0,2,2,0,0,0,0,0,1,7,1
18408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,0,0,4,0,2,3,0,0,0,2,2,1,0,0,0,3,2,1,0,10,0
18410,0,0,5,0,1,2,0,0,0,2,1,2,0,0,0,3,2,3,0,10,1
18411,0,0,1,0,2,3,0,0,0,2,1,2,0,0,0,2,4,1,0,12,0
18412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18413,1,0,0,6,1,0,2,1,1,0,0,0,0,3,2,2,0,0,0,8,1
18414,2,0,0,3,1,0,3,1,4,0,0,0,0,2,1,4,0,0,0,6,0
18415,3,0,0,1,2,0,3,2,4,0,0,0,0,1,1,3,0,0,0,5,0
18416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18417,2,1,0,0,1,0,0,0,0,0,3,0,2,0,0,2,4,2,1,1,0
18418,1,1,0,0,2,0,0,0,0,0,3,0,4,0,0,3,3,2,1,10,0
18419,1,2,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,2,6,1
18420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18421,0,1,4,0,0,3,0,1,0,1,0,0,4,2,2,0,0,0,2,2,0
18422,0,2,4,0,0,2,0,1,0,1,0,0,2,2,1,0,0,0,1,3,1
18423,0,2,5,0,0,3,0,2,0,1,0,0,4,2,3,0,0,0,1,12,0
18424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18425,0,1,0,1,0,2,2,0,3,1,0,2,1,0,0,0,3,0,0,1,0
18426,0,2,0,2,0,3,2,0,2,2,0,2,2,0,0,0,3,0,0,9,0
18427,0,2,0,3,0,2,2,0,2,2,0,2,1,0,0,0,2,0,0,12,1
18428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18429,0,0,4,1,0,0,1,1,2,0,3,0,0,2,0,3,0,0,1,5,0
18430,0,0,1,4,0,0,2,2,3,0,1,0,0,2,0,1,0,0,1,4,0
18431,0,0,1,5,0,0,1,2,1,0,2,0,0,1,0,2,0,0,1,11,1
18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18433,2,0,0,5,1,0,0,0,3,1,0,1,0,2,1,0,0,3,0,9,0
18434,1,0,0,3,2,0,0,0,2,1,0,2,0,1,1,0,0,2,0,5,0
18435,3,0,0,2,1,0,0,0,2,2,0,2,0,1,1,0,0,1,0,9,1
18436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18437,0,0,0,0,2,1,1,2,0,0,0,0,0,0,2,1,3,1,1,3,0
18438,0,0,0,0,1,2,1,2,0,0,0,0,0,0,3,3,1,3,1,2,1
18439,0,0,0,0,2,3,1,1,0,0,0,0,0,0,3,4,1,3,1,4,0
18440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18441,3,2,2,4,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,12,0
18442,3,2,5,6,1,0,0,1,0,0,3,1,4,0,0,0,0,0,0,7,1
18443,2,2,2,2,1,0,0,2,0,0,1,2,4,0,0,0,0,0,0,1,0
18444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18445,3,0,5,0,0,2,0,0,3,0,0,1,3,3,0,3,0,3,0,9,0
18446,1,0,2,0,0,2,0,0,3,0,0,2,4,1,0,4,0,2,0,3,0
18447,3,0,3,0,0,3,0,0,3,0,0,1,4,3,0,1,0,3,0,10,1
18448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18449,0,1,0,0,0,0,1,0,3,1,1,0,0,1,2,0,4,0,2,8,0
18450,0,2,0,0,0,0,3,0,4,1,1,0,0,1,2,0,2,0,1,5,1
18451,0,1,0,0,0,0,2,0,1,1,2,0,0,2,1,0,3,0,1,5,0
18452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18453,2,2,5,0,1,1,2,0,0,2,2,0,0,0,0,3,0,0,0,9,0
18454,3,2,2,0,2,3,2,0,0,2,2,0,0,0,0,1,0,0,0,11,1
18455,2,1,1,0,2,3,1,0,0,2,2,0,0,0,0,4,0,0,0,7,0
18456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18457,0,0,0,5,0,0,0,2,0,0,2,1,3,0,1,0,4,1,1,10,1
18458,0,0,0,3,0,0,0,1,0,0,2,1,2,0,1,0,2,1,1,1,0
18459,0,0,0,4,0,0,0,2,0,0,2,2,1,0,1,0,1,1,2,3,0
18460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18461,2,1,0,0,0,0,0,2,2,0,0,0,4,3,0,1,4,3,0,2,0
18462,2,2,0,0,0,0,0,1,4,0,0,0,2,3,0,2,1,3,0,10,0
18463,2,2,0,0,0,0,0,1,1,0,0,0,2,1,0,4,1,1,0,10,0
18464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18465,0,0,4,6,1,3,1,0,0,2,0,2,0,0,1,0,0,0,1,8,0
18466,0,0,3,5,1,3,2,0,0,2,0,1,0,0,2,0,0,0,1,7,0
18467,0,0,4,6,2,2,2,0,0,1,0,2,0,0,1,0,0,0,2,1,1
18468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18469,0,1,5,5,0,0,1,2,0,0,0,0,3,0,0,1,2,0,2,1,1
18470,0,1,2,1,0,0,2,2,0,0,0,0,1,0,0,1,2,0,2,5,0
18471,0,1,3,5,0,0,1,2,0,0,0,0,3,0,0,1,1,0,2,6,0
18472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18473,0,0,1,0,2,0,0,0,4,2,0,2,2,1,2,0,0,2,0,6,1
18474,0,0,5,0,2,0,0,0,1,1,0,2,3,2,2,0,0,1,0,8,0
18475,0,0,5,0,1,0,0,0,4,2,0,2,1,2,3,0,0,3,0,9,0
18476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18477,0,0,0,4,0,2,1,0,2,0,1,0,0,2,0,4,0,2,1,12,0
18478,0,0,0,6,0,1,1,0,2,0,2,0,0,2,0,4,0,3,2,11,0
18479,0,0,0,4,0,1,2,0,4,0,1,0,0,1,0,2,0,1,2,8,1
18480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18481,1,2,0,0,2,2,0,0,0,1,3,0,4,0,1,0,3,0,0,6,1
18482,2,1,0,0,2,3,0,0,0,2,2,0,2,0,3,0,3,0,0,2,0
18483,3,2,0,0,1,1,0,0,0,1,2,0,3,0,3,0,4,0,0,12,0
18484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18485,0,0,0,2,2,1,3,2,3,0,3,1,0,0,0,0,3,0,0,8,1
18486,0,0,0,2,2,3,3,1,3,0,3,2,0,0,0,0,4,0,0,11,0
18487,0,0,0,2,2,2,3,1,1,0,3,2,0,0,0,0,3,0,0,9,0
18488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18489,0,1,3,0,0,0,0,1,0,0,0,1,4,3,2,3,0,0,2,1,1
18490,0,2,2,0,0,0,0,2,0,0,0,2,2,3,2,3,0,0,1,8,0
18491,0,2,4,0,0,0,0,2,0,0,0,1,3,1,3,4,0,0,1,10,0
18492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18493,3,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,0,3,2,4,0
18494,1,0,5,0,2,3,0,0,0,1,0,1,0,0,0,3,0,1,1,11,0
18495,3,0,4,0,2,1,0,0,0,1,0,1,0,0,0,1,0,1,1,7,1
18496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,1,2,0,2,0,0,2,2,0,2,0,0,0,0,3,0,1,2,0,12,0
18498,2,2,0,4,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,7,1
18499,1,2,0,1,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,4,0
18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18501,2,0,0,4,0,0,0,1,2,1,1,0,4,2,0,0,0,0,1,8,0
18502,3,0,0,6,0,0,0,2,2,1,3,0,2,2,0,0,0,0,1,2,0
18503,3,0,0,5,0,0,0,2,3,2,2,0,3,3,0,0,0,0,2,5,1
18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18505,0,1,0,0,1,3,0,2,2,0,0,0,0,2,2,1,4,0,0,8,0
18506,0,1,0,0,2,1,0,2,4,0,0,0,0,1,3,2,4,0,0,4,0
18507,0,2,0,0,2,2,0,2,1,0,0,0,0,2,2,4,3,0,0,6,1
18508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18509,1,1,1,0,0,0,1,0,0,0,2,2,1,0,0,0,1,2,0,7,1
18510,3,2,2,0,0,0,3,0,0,0,2,2,3,0,0,0,2,3,0,8,0
18511,2,2,2,0,0,0,2,0,0,0,1,1,2,0,0,0,3,3,0,9,0
18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18513,0,0,0,5,1,3,0,0,0,0,1,0,4,2,0,4,0,1,2,3,1
18514,0,0,0,5,2,1,0,0,0,0,3,0,3,1,0,4,0,2,1,9,0
18515,0,0,0,1,2,2,0,0,0,0,1,0,4,1,0,4,0,2,1,11,0
18516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18517,0,0,3,0,0,2,1,0,4,2,0,1,0,3,3,0,4,0,0,11,0
18518,0,0,5,0,0,2,1,0,2,1,0,2,0,3,2,0,1,0,0,2,1
18519,0,0,5,0,0,1,1,0,4,2,0,2,0,1,1,0,4,0,0,12,0
18520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18521,3,0,5,0,2,0,1,2,4,1,0,0,2,0,0,1,0,0,0,3,0
18522,3,0,3,0,2,0,3,2,4,2,0,0,2,0,0,1,0,0,0,1,0
18523,3,0,3,0,2,0,1,2,2,2,0,0,2,0,0,2,0,0,0,6,0
18524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18525,3,1,0,6,0,0,0,0,1,0,1,2,0,0,1,0,0,2,2,4,1
18526,1,2,0,5,0,0,0,0,4,0,1,1,0,0,3,0,0,2,1,10,0
18527,2,2,0,2,0,0,0,0,3,0,1,2,0,0,1,0,0,3,2,11,0
18528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18529,0,0,3,4,0,2,0,0,0,1,0,0,3,0,3,2,3,3,0,5,0
18530,0,0,4,6,0,1,0,0,0,2,0,0,1,0,1,1,1,3,0,3,1
18531,0,0,3,1,0,3,0,0,0,2,0,0,4,0,3,4,2,2,0,6,0
18532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18533,0,2,0,0,2,0,3,2,0,1,3,2,0,3,0,0,0,0,1,6,0
18534,0,2,0,0,2,0,3,2,0,1,3,2,0,3,0,0,0,0,1,7,0
18535,0,1,0,0,1,0,1,1,0,2,1,2,0,1,0,0,0,0,2,2,0
18536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18537,3,0,1,1,0,2,2,2,0,0,2,0,0,2,2,0,0,0,0,2,1
18538,3,0,4,6,0,1,3,1,0,0,1,0,0,2,2,0,0,0,0,8,0
18539,3,0,5,6,0,2,1,1,0,0,3,0,0,1,3,0,0,0,0,1,0
18540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18541,0,1,0,0,1,0,0,0,4,0,0,2,4,0,0,2,2,3,2,10,0
18542,0,2,0,0,1,0,0,0,4,0,0,2,4,0,0,4,4,3,1,7,0
18543,0,2,0,0,2,0,0,0,4,0,0,2,3,0,0,2,4,3,2,5,0
18544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18545,1,2,5,0,0,1,0,0,0,2,1,2,0,3,0,3,0,0,0,8,0
18546,1,1,4,0,0,2,0,0,0,1,2,1,0,1,0,4,0,0,0,5,1
18547,2,2,1,0,0,1,0,0,0,1,1,1,0,3,0,2,0,0,0,6,0
18548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18549,0,0,0,0,2,2,1,2,1,0,0,0,1,0,2,0,0,1,1,2,1
18550,0,0,0,0,2,2,3,2,2,0,0,0,1,0,1,0,0,2,1,9,0
18551,0,0,0,0,2,1,2,2,2,0,0,0,4,0,2,0,0,1,2,11,0
18552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18553,0,1,5,6,1,0,0,0,3,1,0,0,0,1,0,0,1,3,0,3,0
18554,0,2,2,3,1,0,0,0,4,1,0,0,0,3,0,0,3,1,0,1,1
18555,0,2,2,5,2,0,0,0,1,1,0,0,0,2,0,0,4,1,0,5,0
18556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18557,0,0,0,2,0,0,0,1,0,0,1,1,3,0,1,2,2,0,1,7,1
18558,0,0,0,4,0,0,0,1,0,0,1,1,4,0,3,4,3,0,2,8,0
18559,0,0,0,3,0,0,0,2,0,0,1,2,2,0,2,1,2,0,2,4,0
18560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18561,1,0,0,0,0,0,2,0,2,0,1,0,0,2,3,1,2,3,0,4,1
18562,2,0,0,0,0,0,3,0,1,0,1,0,0,3,2,1,1,2,0,8,0
18563,1,0,0,0,0,0,2,0,1,0,3,0,0,2,1,1,3,1,0,5,0
18564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18565,3,1,1,5,2,2,1,0,0,0,0,0,3,0,0,0,0,0,1,11,0
18566,2,1,5,6,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,8,0
18567,3,2,1,4,1,1,2,0,0,0,0,0,2,0,0,0,0,0,1,7,1
18568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18569,2,0,0,6,0,0,3,2,0,1,0,2,1,2,0,0,0,3,0,7,0
18570,1,0,0,4,0,0,3,2,0,1,0,2,1,3,0,0,0,1,0,2,0
18571,3,0,0,4,0,0,1,1,0,1,0,2,3,2,0,0,0,3,0,2,1
18572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18573,0,0,2,0,2,3,0,1,2,0,1,2,0,0,0,0,3,0,2,4,0
18574,0,0,1,0,1,3,0,1,3,0,1,1,0,0,0,0,3,0,2,3,1
18575,0,0,2,0,2,1,0,1,2,0,2,2,0,0,0,0,2,0,2,4,0
18576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18577,0,2,0,0,0,2,3,0,0,2,0,1,0,0,2,2,3,0,1,8,0
18578,0,1,0,0,0,3,1,0,0,2,0,2,0,0,1,1,1,0,1,2,0
18579,0,1,0,0,0,1,2,0,0,1,0,1,0,0,2,3,1,0,1,2,1
18580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18581,2,2,3,0,2,0,0,1,0,0,1,0,0,3,2,0,0,2,0,8,0
18582,2,1,2,0,2,0,0,2,0,0,3,0,0,1,2,0,0,3,0,10,0
18583,3,2,3,0,2,0,0,1,0,0,3,0,0,3,3,0,0,3,0,2,1
18584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18585,0,2,0,3,0,2,0,0,2,1,2,0,3,0,0,4,0,1,0,5,0
18586,0,1,0,2,0,3,0,0,3,1,1,0,1,0,0,2,0,1,0,8,1
18587,0,1,0,3,0,2,0,0,1,1,2,0,4,0,0,2,0,3,0,11,0
18588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18589,1,0,4,0,0,0,0,0,4,2,0,0,2,3,2,0,4,0,2,11,0
18590,1,0,3,0,0,0,0,0,2,2,0,0,1,2,3,0,4,0,2,7,1
18591,2,0,3,0,0,0,0,0,4,1,0,0,1,1,1,0,3,0,1,8,0
18592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18593,2,0,0,3,1,0,3,1,3,1,0,2,0,0,0,4,0,0,0,11,0
18594,2,0,0,5,2,0,1,2,4,1,0,2,0,0,0,2,0,0,0,6,1
18595,1,0,0,2,1,0,2,1,4,2,0,1,0,0,0,2,0,0,0,6,0
18596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18597,0,0,5,0,2,0,3,0,0,0,3,0,0,1,0,3,1,2,2,2,0
18598,0,0,2,0,2,0,1,0,0,0,3,0,0,3,0,4,3,1,2,5,0
18599,0,0,2,0,1,0,3,0,0,0,2,0,0,2,0,3,3,1,1,3,1
18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18601,0,1,0,6,1,3,0,1,0,0,0,2,3,2,2,0,0,0,0,1,1
18602,0,1,0,3,1,1,0,2,0,0,0,1,1,1,3,0,0,0,0,1,0
18603,0,1,0,4,1,2,0,2,0,0,0,1,1,2,2,0,0,0,0,7,0
18604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18605,0,1,1,4,0,0,3,0,4,0,0,1,0,0,3,0,0,1,2,12,0
18606,0,2,1,5,0,0,3,0,1,0,0,2,0,0,1,0,0,1,1,12,0
18607,0,1,3,2,0,0,2,0,4,0,0,2,0,0,3,0,0,1,1,6,1
18608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18609,2,0,0,0,0,2,0,1,0,1,1,0,1,0,0,3,1,0,1,9,0
18610,3,0,0,0,0,1,0,2,0,2,2,0,4,0,0,2,2,0,1,5,0
18611,3,0,0,0,0,2,0,1,0,1,2,0,1,0,0,1,3,0,2,2,1
18612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18613,0,0,4,2,2,0,0,0,0,2,2,1,4,0,2,0,2,0,0,11,0
18614,0,0,2,2,1,0,0,0,0,2,1,2,3,0,1,0,4,0,0,4,1
18615,0,0,1,2,1,0,0,0,0,1,3,2,2,0,1,0,1,0,0,10,0
18616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18617,3,1,0,0,0,3,1,2,3,0,0,0,0,2,0,3,0,3,0,6,0
18618,3,1,0,0,0,2,2,1,1,0,0,0,0,2,0,3,0,3,0,5,1
18619,1,2,0,0,0,1,2,2,4,0,0,0,0,1,0,4,0,3,0,8,0
18620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18621,1,0,4,0,0,2,0,1,2,0,0,1,3,0,0,0,1,2,0,6,1
18622,3,0,5,0,0,1,0,2,3,0,0,2,1,0,0,0,1,1,0,12,0
18623,1,0,5,0,0,3,0,2,3,0,0,1,4,0,0,0,3,3,0,11,0
18624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18625,0,1,0,0,2,0,1,0,0,2,3,0,4,2,1,4,0,0,0,4,0
18626,0,2,0,0,2,0,1,0,0,2,2,0,4,1,1,4,0,0,0,2,1
18627,0,1,0,0,1,0,1,0,0,2,2,0,2,3,2,3,0,0,0,11,0
18628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18629,2,0,0,6,1,3,0,0,0,1,0,0,0,1,0,0,4,1,1,9,0
18630,2,0,0,5,1,2,0,0,0,1,0,0,0,2,0,0,2,3,2,12,0
18631,1,0,0,3,2,3,0,0,0,1,0,0,0,1,0,0,3,2,1,1,1
18632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18633,0,1,5,5,0,0,0,1,1,0,1,0,0,0,2,3,0,0,1,1,1
18634,0,2,3,6,0,0,0,1,3,0,1,0,0,0,1,2,0,0,1,5,0
18635,0,2,5,1,0,0,0,1,1,0,2,0,0,0,1,4,0,0,1,12,0
